,codigo_x,prediction,actual,veredict,recall,
6826,8103,fue,sigue,FP,-,
6827,8054,sigue,sigue,TP,-,
6828,5412,sigue,sigue,TP,-,
6829,7995,fue,fue,TP,-,
6830,7395,fue,sigue,FP,-,
6831,214,sigue,sigue,TP,-,
6832,7849,fue,sigue,FP,-,
6833,5232,sigue,sigue,TP,-,
6834,8019,fue,sigue,FP,-,
6835,4958,sigue,sigue,TP,-,
6836,3979,sigue,sigue,TP,-,
6837,442,sigue,sigue,TP,-,
6838,7330,sigue,sigue,TP,-,
6839,8101,fue,sigue,FP,-,
6840,7846,fue,sigue,FP,-,
6841,8091,fue,sigue,FP,-,
6842,7298,sigue,sigue,TP,-,
6843,8108,fue,fue,TP,-,
6844,7963,fue,sigue,FP,-,
6845,5396,sigue,sigue,TP,-,
6846,7989,fue,sigue,FP,-,
6847,7588,sigue,fue,FP,FN,
6848,6203,sigue,sigue,TP,-,
6849,8060,fue,fue,TP,-,
6850,7226,sigue,sigue,TP,-,
6851,7885,fue,sigue,FP,-,
6852,3326,sigue,sigue,TP,-,
6853,449,sigue,sigue,TP,-,
6854,6934,sigue,sigue,TP,-,
6855,7137,sigue,sigue,TP,-,
6856,6682,sigue,sigue,TP,-,
6857,1269,sigue,sigue,TP,-,
6858,7890,sigue,sigue,TP,-,
6859,8031,fue,sigue,FP,-,
6860,1419,sigue,sigue,TP,-,
6861,8067,fue,sigue,FP,-,
6862,3525,sigue,sigue,TP,-,
6863,8036,fue,sigue,FP,-,
6864,6885,sigue,sigue,TP,-,
6865,7907,sigue,sigue,TP,-,
6866,8107,fue,fue,TP,-,
6867,4775,sigue,sigue,TP,-,
6868,8069,fue,sigue,FP,-,
6869,4832,sigue,sigue,TP,-,
6870,3321,sigue,sigue,TP,-,
6871,624,sigue,sigue,TP,-,
6872,4385,sigue,sigue,TP,-,
6873,8099,fue,fue,TP,-,
6874,366,sigue,sigue,TP,-,
6875,8072,fue,fue,TP,-,
6876,6206,sigue,sigue,TP,-,
6877,7618,sigue,sigue,TP,-,
6878,8071,fue,sigue,FP,-,
6879,6600,fue,sigue,FP,-,
6880,7685,fue,sigue,FP,-,
6881,5933,sigue,sigue,TP,-,
6882,7170,fue,sigue,FP,-,
6883,5201,sigue,sigue,TP,-,
6884,3890,sigue,sigue,TP,-,
6885,7834,sigue,sigue,TP,-,
6886,8083,sigue,sigue,TP,-,
6887,1123,sigue,sigue,TP,-,
6888,8049,fue,sigue,FP,-,
6889,8100,fue,sigue,FP,-,
6890,8085,fue,fue,TP,-,
6891,8066,fue,sigue,FP,-,
6892,7977,fue,sigue,FP,-,
6893,8027,fue,fue,TP,-,
6894,8088,fue,sigue,FP,-,
6895,8112,fue,sigue,FP,-,
6896,7259,sigue,sigue,TP,-,
6897,8073,fue,fue,TP,-,
6898,7312,fue,fue,TP,-,
6899,7338,sigue,sigue,TP,-,
6900,5677,sigue,sigue,TP,-,
6901,8078,fue,sigue,FP,-,
6902,8023,fue,sigue,FP,-,
6903,8042,fue,sigue,FP,-,
6904,7943,fue,sigue,FP,-,
6905,7536,sigue,sigue,TP,-,
6906,5181,sigue,sigue,TP,-,
6907,5429,sigue,sigue,TP,-,
6908,7655,sigue,fue,FP,FN,
6909,5558,sigue,sigue,TP,-,
6910,7663,sigue,sigue,TP,-,
6911,8093,fue,fue,TP,-,
6912,7773,fue,sigue,FP,-,
6913,1424,sigue,sigue,TP,-,
6914,5280,sigue,sigue,TP,-,
6915,8020,fue,sigue,FP,-,
6916,7994,fue,sigue,FP,-,
6917,6461,sigue,sigue,TP,-,
6918,6765,sigue,sigue,TP,-,
6919,8017,fue,fue,TP,-,
6920,8121,fue,fue,TP,-,
6921,7909,fue,sigue,FP,-,
6922,5000,sigue,sigue,TP,-,
6923,8113,fue,sigue,FP,-,
6924,5644,sigue,sigue,TP,-,
6925,6638,sigue,sigue,TP,-,
6926,8119,fue,fue,TP,-,
6927,7800,fue,sigue,FP,-,
6928,8111,fue,sigue,FP,-,
6929,6690,sigue,sigue,TP,-,
6930,7168,sigue,sigue,TP,-,
6931,8120,fue,fue,TP,-,
6932,8081,sigue,sigue,TP,-,
6933,7991,sigue,sigue,TP,-,
6934,8063,sigue,sigue,TP,-,
6935,8115,fue,fue,TP,-,
6936,4314,sigue,sigue,TP,-,
6937,7848,fue,sigue,FP,-,
6938,7632,sigue,sigue,TP,-,
6939,7873,fue,sigue,FP,-,
6940,8068,sigue,sigue,TP,-,
6941,8086,fue,sigue,FP,-,
6942,8106,fue,sigue,FP,-,
6943,7847,fue,fue,TP,-,
6944,8082,fue,fue,TP,-,
6945,7633,sigue,sigue,TP,-,
6946,8122,fue,fue,TP,-,
6947,8095,fue,fue,TP,-,
6948,7984,fue,sigue,FP,-,
6949,7914,sigue,sigue,TP,-,
6950,2897,sigue,sigue,TP,-,
6951,5630,fue,sigue,FP,-,
6952,8007,fue,sigue,FP,-,
6953,8048,fue,sigue,FP,-,
6954,8052,fue,sigue,FP,-,
6955,8105,fue,sigue,FP,-,
6956,7614,sigue,sigue,TP,-,
6957,3318,sigue,sigue,TP,-,
6958,7804,sigue,sigue,TP,-,
6959,6083,sigue,sigue,TP,-,
6960,8118,fue,sigue,FP,-,
6961,6766,sigue,sigue,TP,-,
6962,8084,fue,sigue,FP,-,
6963,5746,fue,fue,TP,-,
6964,4137,sigue,sigue,TP,-,
6965,8009,fue,sigue,FP,-,
6966,7542,sigue,sigue,TP,-,
6967,3780,sigue,sigue,TP,-,
6968,6205,sigue,sigue,TP,-,
6969,5027,sigue,sigue,TP,-,
6970,7818,sigue,sigue,TP,-,
6971,7221,fue,sigue,FP,-,
6972,7815,fue,sigue,FP,-,
6973,6839,sigue,sigue,TP,-,
6974,5646,sigue,sigue,TP,-,
6975,8011,fue,sigue,FP,-,
6976,7708,sigue,sigue,TP,-,
6977,7869,fue,sigue,FP,-,
6978,7973,fue,sigue,FP,-,
6979,8043,fue,fue,TP,-,
6980,8012,fue,sigue,FP,-,
6981,7530,fue,sigue,FP,-,
6982,8077,fue,sigue,FP,-,
6983,8076,fue,sigue,FP,-,
6984,6028,sigue,sigue,TP,-,
6985,6565,sigue,sigue,TP,-,
6986,3676,sigue,sigue,TP,-,
6987,3221,sigue,sigue,TP,-,
6988,7779,fue,sigue,FP,-,
6989,7942,fue,sigue,FP,-,
6990,7845,sigue,sigue,TP,-,
6991,4773,fue,fue,TP,-,
6992,7996,sigue,sigue,TP,-,
6993,2522,sigue,sigue,TP,-,
6994,7080,sigue,sigue,TP,-,
6995,5965,sigue,sigue,TP,-,
6996,5447,sigue,sigue,TP,-,
6997,6685,sigue,sigue,TP,-,
6998,8056,sigue,sigue,TP,-,
6999,5549,sigue,sigue,TP,-,
7000,8117,fue,sigue,FP,-,
7001,7295,sigue,sigue,TP,-,
7002,4807,sigue,sigue,TP,-,
7003,8018,fue,fue,TP,-,
7004,3169,sigue,sigue,TP,-,
7005,4514,sigue,sigue,TP,-,
7006,7814,sigue,sigue,TP,-,
7007,7754,sigue,sigue,TP,-,
7008,6014,sigue,sigue,TP,-,
7009,7775,sigue,fue,FP,FN,
7010,8110,fue,fue,TP,-,
7011,3827,sigue,sigue,TP,-,
7012,8103,fue,sigue,FP,-,
7013,8054,fue,sigue,FP,-,
7014,5412,sigue,sigue,TP,-,
7015,7395,fue,sigue,FP,-,
7016,214,sigue,sigue,TP,-,
7017,7849,fue,sigue,FP,-,
7018,5232,sigue,sigue,TP,-,
7019,8019,fue,sigue,FP,-,
7020,4958,sigue,sigue,TP,-,
7021,3979,sigue,sigue,TP,-,
7022,442,sigue,sigue,TP,-,
7023,7330,sigue,sigue,TP,-,
7024,8101,fue,sigue,FP,-,
7025,7846,fue,sigue,FP,-,
7026,8091,fue,sigue,FP,-,
7027,7298,sigue,sigue,TP,-,
7028,8108,fue,fue,TP,-,
7029,7963,fue,sigue,FP,-,
7030,5396,sigue,sigue,TP,-,
7031,7989,fue,sigue,FP,-,
7032,7588,sigue,fue,FP,FN,
7033,6203,sigue,sigue,TP,-,
7034,8060,fue,fue,TP,-,
7035,7226,sigue,sigue,TP,-,
7036,7885,fue,sigue,FP,-,
7037,3326,sigue,sigue,TP,-,
7038,449,sigue,sigue,TP,-,
7039,6934,sigue,sigue,TP,-,
7040,7137,sigue,sigue,TP,-,
7041,6682,sigue,sigue,TP,-,
7042,1269,sigue,sigue,TP,-,
7043,7890,sigue,sigue,TP,-,
7044,8031,fue,sigue,FP,-,
7045,1419,sigue,sigue,TP,-,
7046,8067,fue,sigue,FP,-,
7047,3525,sigue,sigue,TP,-,
7048,8036,fue,sigue,FP,-,
7049,6885,sigue,sigue,TP,-,
7050,7907,sigue,sigue,TP,-,
7051,8107,fue,fue,TP,-,
7052,4775,sigue,sigue,TP,-,
7053,8069,fue,sigue,FP,-,
7054,4832,sigue,sigue,TP,-,
7055,3321,sigue,sigue,TP,-,
7056,624,sigue,sigue,TP,-,
7057,4385,sigue,sigue,TP,-,
7058,8099,fue,fue,TP,-,
7059,8116,fue,fue,TP,-,
7060,366,sigue,sigue,TP,-,
7061,6206,sigue,sigue,TP,-,
7062,7618,sigue,sigue,TP,-,
7063,8071,fue,sigue,FP,-,
7064,6600,fue,sigue,FP,-,
7065,7685,fue,sigue,FP,-,
7066,5933,sigue,sigue,TP,-,
7067,7170,sigue,sigue,TP,-,
7068,5201,sigue,sigue,TP,-,
7069,3890,sigue,sigue,TP,-,
7070,7834,fue,sigue,FP,-,
7071,8083,sigue,sigue,TP,-,
7072,1123,sigue,sigue,TP,-,
7073,8049,sigue,sigue,TP,-,
7074,8100,fue,sigue,FP,-,
7075,8066,fue,sigue,FP,-,
7076,7977,fue,sigue,FP,-,
7077,8027,fue,fue,TP,-,
7078,8088,fue,sigue,FP,-,
7079,8123,fue,sigue,FP,-,
7080,8112,sigue,sigue,TP,-,
7081,7259,sigue,sigue,TP,-,
7082,8073,fue,fue,TP,-,
7083,7312,fue,fue,TP,-,
7084,7338,sigue,sigue,TP,-,
7085,5677,sigue,sigue,TP,-,
7086,8078,fue,sigue,FP,-,
7087,8023,fue,sigue,FP,-,
7088,8042,fue,sigue,FP,-,
7089,7943,fue,sigue,FP,-,
7090,849,sigue,sigue,TP,-,
7091,7536,sigue,sigue,TP,-,
7092,5181,sigue,sigue,TP,-,
7093,5429,sigue,sigue,TP,-,
7094,7655,sigue,fue,FP,FN,
7095,8126,fue,fue,TP,-,
7096,5558,sigue,sigue,TP,-,
7097,7663,sigue,sigue,TP,-,
7098,8093,fue,fue,TP,-,
7099,7773,fue,sigue,FP,-,
7100,1424,sigue,sigue,TP,-,
7101,5280,sigue,sigue,TP,-,
7102,8020,fue,sigue,FP,-,
7103,7994,fue,sigue,FP,-,
7104,6461,sigue,sigue,TP,-,
7105,6765,sigue,sigue,TP,-,
7106,7909,sigue,sigue,TP,-,
7107,5000,sigue,sigue,TP,-,
7108,8113,fue,sigue,FP,-,
7109,5644,sigue,sigue,TP,-,
7110,6638,fue,sigue,FP,-,
7111,8119,fue,fue,TP,-,
7112,7800,fue,sigue,FP,-,
7113,8111,fue,sigue,FP,-,
7114,6690,sigue,sigue,TP,-,
7115,7168,sigue,sigue,TP,-,
7116,8081,sigue,sigue,TP,-,
7117,7991,fue,sigue,FP,-,
7118,8063,sigue,sigue,TP,-,
7119,8115,fue,fue,TP,-,
7120,4314,sigue,sigue,TP,-,
7121,7848,fue,sigue,FP,-,
7122,7632,sigue,sigue,TP,-,
7123,7873,fue,sigue,FP,-,
7124,8068,sigue,sigue,TP,-,
7125,8086,fue,sigue,FP,-,
7126,8106,fue,sigue,FP,-,
7127,7847,fue,fue,TP,-,
7128,8082,fue,fue,TP,-,
7129,8127,fue,fue,TP,-,
7130,7633,sigue,sigue,TP,-,
7131,7984,fue,sigue,FP,-,
7132,7914,sigue,sigue,TP,-,
7133,2897,sigue,sigue,TP,-,
7134,5630,fue,sigue,FP,-,
7135,8007,fue,sigue,FP,-,
7136,8048,fue,sigue,FP,-,
7137,8052,sigue,sigue,TP,-,
7138,8105,fue,sigue,FP,-,
7139,7614,sigue,sigue,TP,-,
7140,3318,sigue,sigue,TP,-,
7141,7804,sigue,sigue,TP,-,
7142,6083,sigue,sigue,TP,-,
7143,8118,sigue,sigue,TP,-,
7144,6766,sigue,sigue,TP,-,
7145,8084,fue,sigue,FP,-,
7146,5746,fue,fue,TP,-,
7147,4137,sigue,sigue,TP,-,
7148,8009,fue,sigue,FP,-,
7149,7542,fue,sigue,FP,-,
7150,3780,sigue,sigue,TP,-,
7151,6205,sigue,sigue,TP,-,
7152,5027,sigue,sigue,TP,-,
7153,7818,sigue,sigue,TP,-,
7154,7221,fue,sigue,FP,-,
7155,7815,fue,sigue,FP,-,
7156,6839,sigue,sigue,TP,-,
7157,5646,sigue,sigue,TP,-,
7158,8011,fue,sigue,FP,-,
7159,7708,sigue,sigue,TP,-,
7160,7869,sigue,sigue,TP,-,
7161,7973,fue,sigue,FP,-,
7162,8043,fue,fue,TP,-,
7163,8012,fue,sigue,FP,-,
7164,7530,sigue,sigue,TP,-,
7165,8124,fue,sigue,FP,-,
7166,8077,fue,sigue,FP,-,
7167,8076,fue,sigue,FP,-,
7168,6028,sigue,sigue,TP,-,
7169,6565,sigue,sigue,TP,-,
7170,3676,sigue,sigue,TP,-,
7171,3221,sigue,sigue,TP,-,
7172,7779,fue,sigue,FP,-,
7173,7942,fue,sigue,FP,-,
7174,7845,sigue,sigue,TP,-,
7175,4773,fue,fue,TP,-,
7176,7996,sigue,sigue,TP,-,
7177,2522,sigue,sigue,TP,-,
7178,8125,fue,sigue,FP,-,
7179,7080,sigue,sigue,TP,-,
7180,5965,sigue,sigue,TP,-,
7181,5447,sigue,sigue,TP,-,
7182,6685,sigue,sigue,TP,-,
7183,8056,sigue,sigue,TP,-,
7184,5549,sigue,sigue,TP,-,
7185,8117,sigue,sigue,TP,-,
7186,854,sigue,sigue,TP,-,
7187,7295,fue,sigue,FP,-,
7188,4807,sigue,sigue,TP,-,
7189,8018,sigue,fue,FP,FN,
7190,3169,sigue,sigue,TP,-,
7191,4514,sigue,sigue,TP,-,
7192,7814,sigue,sigue,TP,-,
7193,7754,fue,sigue,FP,-,
7194,6014,sigue,sigue,TP,-,
7195,7775,sigue,fue,FP,FN,
7196,3827,sigue,sigue,TP,-,
7197,8103,fue,sigue,FP,-,
7198,8054,fue,sigue,FP,-,
7199,5412,sigue,sigue,TP,-,
7200,7395,fue,sigue,FP,-,
7201,214,sigue,sigue,TP,-,
7202,7849,fue,sigue,FP,-,
7203,5232,sigue,sigue,TP,-,
7204,8019,fue,sigue,FP,-,
7205,4958,sigue,sigue,TP,-,
7206,3979,sigue,sigue,TP,-,
7207,442,sigue,sigue,TP,-,
7208,7330,sigue,sigue,TP,-,
7209,8101,fue,sigue,FP,-,
7210,7846,sigue,sigue,TP,-,
7211,8091,fue,sigue,FP,-,
7212,7298,sigue,sigue,TP,-,
7213,7963,fue,sigue,FP,-,
7214,5396,sigue,sigue,TP,-,
7215,7989,fue,sigue,FP,-,
7216,7588,fue,fue,TP,-,
7217,6203,sigue,sigue,TP,-,
7218,8060,fue,fue,TP,-,
7219,7226,sigue,sigue,TP,-,
7220,7885,fue,sigue,FP,-,
7221,3326,sigue,sigue,TP,-,
7222,449,sigue,sigue,TP,-,
7223,6934,sigue,sigue,TP,-,
7224,7137,sigue,sigue,TP,-,
7225,6682,sigue,sigue,TP,-,
7226,1269,sigue,sigue,TP,-,
7227,7890,sigue,sigue,TP,-,
7228,8031,fue,sigue,FP,-,
7229,1419,sigue,sigue,TP,-,
7230,8067,fue,sigue,FP,-,
7231,3525,sigue,sigue,TP,-,
7232,8036,sigue,sigue,TP,-,
7233,6885,sigue,sigue,TP,-,
7234,7907,sigue,sigue,TP,-,
7235,8107,fue,fue,TP,-,
7236,4775,sigue,sigue,TP,-,
7237,8069,fue,sigue,FP,-,
7238,4832,sigue,sigue,TP,-,
7239,3321,sigue,sigue,TP,-,
7240,624,sigue,sigue,TP,-,
7241,4385,sigue,sigue,TP,-,
7242,8099,fue,fue,TP,-,
7243,366,sigue,sigue,TP,-,
7244,6206,sigue,sigue,TP,-,
7245,7618,fue,sigue,FP,-,
7246,8071,sigue,sigue,TP,-,
7247,6600,fue,sigue,FP,-,
7248,7685,sigue,sigue,TP,-,
7249,5933,sigue,sigue,TP,-,
7250,7170,sigue,sigue,TP,-,
7251,5201,sigue,sigue,TP,-,
7252,3890,sigue,sigue,TP,-,
7253,7834,sigue,sigue,TP,-,
7254,8083,sigue,sigue,TP,-,
7255,1123,sigue,sigue,TP,-,
7256,8049,fue,sigue,FP,-,
7257,8100,fue,sigue,FP,-,
7258,8066,fue,sigue,FP,-,
7259,7977,fue,sigue,FP,-,
7260,8027,sigue,fue,FP,FN,
7261,8088,fue,sigue,FP,-,
7262,8123,fue,sigue,FP,-,
7263,8132,sigue,sigue,TP,-,
7264,8112,fue,sigue,FP,-,
7265,7259,sigue,sigue,TP,-,
7266,8073,fue,fue,TP,-,
7267,7312,fue,fue,TP,-,
7268,7338,sigue,sigue,TP,-,
7269,5677,sigue,sigue,TP,-,
7270,8078,fue,sigue,FP,-,
7271,8023,fue,sigue,FP,-,
7272,8042,fue,sigue,FP,-,
7273,7943,sigue,sigue,TP,-,
7274,849,sigue,sigue,TP,-,
7275,7536,sigue,sigue,TP,-,
7276,5181,sigue,sigue,TP,-,
7277,5429,sigue,sigue,TP,-,
7278,7655,fue,fue,TP,-,
7279,8126,fue,fue,TP,-,
7280,5558,sigue,sigue,TP,-,
7281,7663,sigue,sigue,TP,-,
7282,8093,fue,fue,TP,-,
7283,7773,fue,sigue,FP,-,
7284,1424,sigue,sigue,TP,-,
7285,5280,sigue,sigue,TP,-,
7286,8020,fue,sigue,FP,-,
7287,7994,sigue,sigue,TP,-,
7288,6461,sigue,sigue,TP,-,
7289,6765,sigue,sigue,TP,-,
7290,7909,fue,sigue,FP,-,
7291,5000,sigue,sigue,TP,-,
7292,8113,fue,sigue,FP,-,
7293,5644,sigue,sigue,TP,-,
7294,6638,fue,sigue,FP,-,
7295,7800,fue,sigue,FP,-,
7296,8111,fue,sigue,FP,-,
7297,6690,sigue,sigue,TP,-,
7298,7168,sigue,sigue,TP,-,
7299,8081,sigue,sigue,TP,-,
7300,7991,fue,sigue,FP,-,
7301,8063,sigue,sigue,TP,-,
7302,8115,fue,fue,TP,-,
7303,4314,sigue,sigue,TP,-,
7304,7848,sigue,sigue,TP,-,
7305,7632,sigue,sigue,TP,-,
7306,7873,fue,sigue,FP,-,
7307,8068,sigue,sigue,TP,-,
7308,8086,fue,sigue,FP,-,
7309,8106,fue,sigue,FP,-,
7310,7847,sigue,fue,FP,FN,
7311,8082,fue,fue,TP,-,
7312,8127,fue,fue,TP,-,
7313,8129,fue,sigue,FP,-,
7314,7633,sigue,sigue,TP,-,
7315,7984,fue,sigue,FP,-,
7316,7914,sigue,sigue,TP,-,
7317,2897,sigue,sigue,TP,-,
7318,5630,fue,sigue,FP,-,
7319,8007,fue,sigue,FP,-,
7320,8048,fue,sigue,FP,-,
7321,8052,fue,sigue,FP,-,
7322,8105,fue,sigue,FP,-,
7323,7614,sigue,sigue,TP,-,
7324,3318,sigue,sigue,TP,-,
7325,7804,sigue,sigue,TP,-,
7326,6083,sigue,sigue,TP,-,
7327,8118,sigue,sigue,TP,-,
7328,6766,sigue,sigue,TP,-,
7329,8084,fue,sigue,FP,-,
7330,5746,fue,fue,TP,-,
7331,4137,sigue,sigue,TP,-,
7332,8009,fue,sigue,FP,-,
7333,7542,sigue,sigue,TP,-,
7334,3780,sigue,sigue,TP,-,
7335,6205,sigue,sigue,TP,-,
7336,5027,sigue,sigue,TP,-,
7337,7818,sigue,sigue,TP,-,
7338,7221,fue,sigue,FP,-,
7339,7815,fue,sigue,FP,-,
7340,6839,sigue,sigue,TP,-,
7341,5646,sigue,sigue,TP,-,
7342,8136,fue,fue,TP,-,
7343,8011,fue,sigue,FP,-,
7344,7708,sigue,sigue,TP,-,
7345,7869,fue,sigue,FP,-,
7346,7973,sigue,sigue,TP,-,
7347,8043,fue,fue,TP,-,
7348,8012,fue,sigue,FP,-,
7349,7530,sigue,sigue,TP,-,
7350,8124,fue,sigue,FP,-,
7351,8077,fue,sigue,FP,-,
7352,8076,fue,sigue,FP,-,
7353,8128,sigue,fue,FP,FN,
7354,6028,sigue,sigue,TP,-,
7355,6565,sigue,sigue,TP,-,
7356,3676,sigue,sigue,TP,-,
7357,3221,sigue,sigue,TP,-,
7358,7779,sigue,sigue,TP,-,
7359,7942,fue,sigue,FP,-,
7360,7845,fue,sigue,FP,-,
7361,4773,fue,fue,TP,-,
7362,7996,sigue,sigue,TP,-,
7363,2522,sigue,sigue,TP,-,
7364,8125,fue,sigue,FP,-,
7365,7080,sigue,sigue,TP,-,
7366,5965,sigue,sigue,TP,-,
7367,5447,sigue,sigue,TP,-,
7368,6685,sigue,sigue,TP,-,
7369,8056,sigue,sigue,TP,-,
7370,5549,sigue,sigue,TP,-,
7371,8117,fue,sigue,FP,-,
7372,854,sigue,sigue,TP,-,
7373,7295,sigue,sigue,TP,-,
7374,8133,fue,sigue,FP,-,
7375,4807,sigue,sigue,TP,-,
7376,8018,fue,fue,TP,-,
7377,3169,sigue,sigue,TP,-,
7378,4514,sigue,sigue,TP,-,
7379,7814,sigue,sigue,TP,-,
7380,7754,sigue,sigue,TP,-,
7381,6014,sigue,sigue,TP,-,
7382,7775,sigue,fue,FP,FN,
7383,3827,sigue,sigue,TP,-,
7384,8103,fue,sigue,FP,-,
7385,8054,fue,sigue,FP,-,
7386,5412,sigue,sigue,TP,-,
7387,7395,fue,sigue,FP,-,
7388,214,sigue,sigue,TP,-,
7389,7849,fue,sigue,FP,-,
7390,5232,sigue,sigue,TP,-,
7391,8019,sigue,sigue,TP,-,
7392,4958,sigue,sigue,TP,-,
7393,3979,sigue,sigue,TP,-,
7394,442,sigue,sigue,TP,-,
7395,8134,fue,sigue,FP,-,
7396,7330,sigue,sigue,TP,-,
7397,8101,fue,sigue,FP,-,
7398,7846,sigue,sigue,TP,-,
7399,8091,fue,sigue,FP,-,
7400,8130,fue,fue,TP,-,
7401,8131,fue,sigue,FP,-,
7402,7298,sigue,sigue,TP,-,
7403,7963,fue,sigue,FP,-,
7404,5396,sigue,sigue,TP,-,
7405,7989,fue,sigue,FP,-,
7406,7588,fue,fue,TP,-,
7407,6203,fue,sigue,FP,-,
7408,8060,fue,fue,TP,-,
7409,7226,sigue,sigue,TP,-,
7410,7885,sigue,sigue,TP,-,
7411,3326,sigue,sigue,TP,-,
7412,449,sigue,sigue,TP,-,
7413,6934,sigue,sigue,TP,-,
7414,7137,sigue,sigue,TP,-,
7415,6682,sigue,sigue,TP,-,
7416,1269,sigue,sigue,TP,-,
7417,7890,sigue,sigue,TP,-,
7418,8031,fue,sigue,FP,-,
7419,1419,sigue,sigue,TP,-,
7420,8067,fue,sigue,FP,-,
7421,3525,sigue,sigue,TP,-,
7422,8036,fue,sigue,FP,-,
7423,6885,sigue,sigue,TP,-,
7424,7907,sigue,sigue,TP,-,
7425,4775,sigue,sigue,TP,-,
7426,8069,sigue,sigue,TP,-,
7427,4832,sigue,sigue,TP,-,
7428,3321,sigue,sigue,TP,-,
7429,624,sigue,sigue,TP,-,
7430,4385,sigue,sigue,TP,-,
7431,8135,fue,sigue,FP,-,
7432,8099,fue,fue,TP,-,
7433,8137,fue,fue,TP,-,
7434,366,sigue,sigue,TP,-,
7435,6206,sigue,sigue,TP,-,
7436,7618,sigue,sigue,TP,-,
7437,8071,fue,sigue,FP,-,
7438,6600,fue,sigue,FP,-,
7439,7685,fue,sigue,FP,-,
7440,5933,sigue,sigue,TP,-,
7441,7170,sigue,sigue,TP,-,
7442,5201,sigue,sigue,TP,-,
7443,3890,sigue,sigue,TP,-,
7444,7834,sigue,sigue,TP,-,
7445,8083,sigue,sigue,TP,-,
7446,1123,sigue,sigue,TP,-,
7447,8144,fue,sigue,FP,-,
7448,8049,fue,sigue,FP,-,
7449,8100,fue,sigue,FP,-,
7450,8066,fue,sigue,FP,-,
7451,7977,fue,sigue,FP,-,
7452,8027,fue,fue,TP,-,
7453,8088,fue,sigue,FP,-,
7454,8123,fue,sigue,FP,-,
7455,8143,fue,sigue,FP,-,
7456,8132,sigue,sigue,TP,-,
7457,8112,fue,sigue,FP,-,
7458,7259,sigue,sigue,TP,-,
7459,8142,fue,fue,TP,-,
7460,7312,fue,fue,TP,-,
7461,7338,sigue,sigue,TP,-,
7462,5677,sigue,sigue,TP,-,
7463,8078,fue,sigue,FP,-,
7464,8023,fue,sigue,FP,-,
7465,8042,fue,sigue,FP,-,
7466,7943,fue,sigue,FP,-,
7467,849,sigue,sigue,TP,-,
7468,7536,sigue,sigue,TP,-,
7469,5181,sigue,sigue,TP,-,
7470,5429,sigue,sigue,TP,-,
7471,7655,fue,fue,TP,-,
7472,5558,sigue,sigue,TP,-,
7473,7663,sigue,sigue,TP,-,
7474,8093,fue,fue,TP,-,
7475,7773,fue,sigue,FP,-,
7476,1424,sigue,sigue,TP,-,
7477,5280,sigue,sigue,TP,-,
7478,8020,fue,sigue,FP,-,
7479,8140,fue,fue,TP,-,
7480,7994,fue,sigue,FP,-,
7481,6461,sigue,sigue,TP,-,
7482,6765,sigue,sigue,TP,-,
7483,7909,fue,sigue,FP,-,
7484,5000,sigue,sigue,TP,-,
7485,8113,fue,sigue,FP,-,
7486,5644,sigue,sigue,TP,-,
7487,6638,fue,sigue,FP,-,
7488,7800,fue,sigue,FP,-,
7489,8111,fue,sigue,FP,-,
7490,6690,sigue,sigue,TP,-,
7491,7168,sigue,sigue,TP,-,
7492,8081,sigue,sigue,TP,-,
7493,7991,fue,sigue,FP,-,
7494,8063,sigue,sigue,TP,-,
7495,8115,fue,fue,TP,-,
7496,4314,sigue,sigue,TP,-,
7497,7848,fue,sigue,FP,-,
7498,7632,sigue,sigue,TP,-,
7499,7873,fue,sigue,FP,-,
7500,8068,sigue,sigue,TP,-,
7501,8086,fue,sigue,FP,-,
7502,8145,fue,sigue,FP,-,
7503,8106,fue,sigue,FP,-,
7504,8129,fue,sigue,FP,-,
7505,7633,sigue,sigue,TP,-,
7506,7984,fue,sigue,FP,-,
7507,7914,sigue,sigue,TP,-,
7508,8141,fue,sigue,FP,-,
7509,2897,fue,sigue,FP,-,
7510,5630,fue,sigue,FP,-,
7511,8139,fue,sigue,FP,-,
7512,8007,fue,sigue,FP,-,
7513,8048,fue,sigue,FP,-,
7514,8138,fue,sigue,FP,-,
7515,7139,fue,fue,TP,-,
7516,8052,sigue,sigue,TP,-,
7517,8105,fue,sigue,FP,-,
7518,7614,sigue,sigue,TP,-,
7519,3318,sigue,sigue,TP,-,
7520,7804,sigue,sigue,TP,-,
7521,6083,sigue,sigue,TP,-,
7522,8118,fue,sigue,FP,-,
7523,6766,sigue,sigue,TP,-,
7524,8084,fue,sigue,FP,-,
7525,5746,fue,fue,TP,-,
7526,4137,sigue,sigue,TP,-,
7527,8009,fue,sigue,FP,-,
7528,7542,sigue,sigue,TP,-,
7529,3780,sigue,sigue,TP,-,
7530,6205,sigue,sigue,TP,-,
7531,5027,sigue,sigue,TP,-,
7532,7818,sigue,sigue,TP,-,
7533,7221,sigue,sigue,TP,-,
7534,7815,fue,sigue,FP,-,
7535,6839,sigue,sigue,TP,-,
7536,5646,sigue,sigue,TP,-,
7537,8136,fue,fue,TP,-,
7538,8011,fue,sigue,FP,-,
7539,7708,sigue,sigue,TP,-,
7540,7869,fue,sigue,FP,-,
7541,7973,sigue,sigue,TP,-,
7542,8012,fue,sigue,FP,-,
7543,7530,fue,sigue,FP,-,
7544,8124,fue,sigue,FP,-,
